1,2,3,4,5,6,7,8
line2d_3.1_2.0_12.csv,61,12,"[3.1, 2.0]","([3.0999999995223337, 2.000000053146475], 1)",6,3,1.375889005329003e-13
line2d_3.1_25.1_21.csv,103,21,"[3.1, 25.1]","([3.099999998777047, 25.100000344448937], 1)",13,5,9.719836304680416e-12
line2d_3.8_27.7_4.csv,20,4,"[3.8, 27.7]","([3.8000000623666517, 27.70000536827468], 1)",6,3,4.553404480235527e-10
line2d_3.9_18.5_15.csv,77,15,"[3.9, 18.5]","([3.9000000012593055, 18.499999719183283], 1)",10,4,4.8814786253768736e-12
line2d_30.0_7.5_18.csv,88,18,"[30.0, 7.5]","([30.000000001010108, 7.499999504703843], 1)",10,4,1.716665696758612e-11
line2d_4.7_-18.9_28.csv,139,28,"[4.7, -18.9]","([4.70000000021732, -18.89999990506172], 1)",9,4,1.0000708680022512e-12
line2d_5.3_16.7_6.csv,29,6,"[5.3, 16.7]","([5.299999998087567, 16.699999667825715], 1)",7,3,2.5317725864637617e-12
line2d_5.6_4.8_9.csv,45,9,"[5.6, 4.8]","([5.600000002709399, 4.800000608356539], 1)",6,3,1.3300180011411206e-11
line2d_5.9_20.0_15.csv,74,15,"[5.9, 20.0]","([5.900000000312067, 19.999999657449493], 1)",10,4,6.922654729132521e-12
line2d_6.1_13.4_16.csv,79,16,"[6.1, 13.4]","([6.099999999033036, 13.399999837882401], 1)",10,4,1.6511894167007004e-12
line2d_6.4_29.3_10.csv,51,10,"[6.4, 29.3]","([6.399999999660331, 29.30000002958839], 1)",11,4,3.552519648312459e-14
line2d_6.9_-12.5_3.csv,16,3,"[6.9, -12.5]","([6.899999974361636, -12.499995897701485], 1)",7,3,2.1804737334132017e-10
line2d_7.2_19.8_18.csv,92,18,"[7.2, 19.8]","([7.199999992459005, 19.800000984717197], 1)",13,5,7.146035505988672e-11
line2d_8.5_14.4_14.csv,72,14,"[8.5, 14.4]","([8.499999999681702, 14.399999899925822], 1)",10,4,5.803956495501884e-13
line2d_8.5_28.6_11.csv,57,11,"[8.5, 28.6]","([8.499999999769134, 28.600000018255933], 1)",11,4,1.514134009904397e-14
line2d_8.8_14.0_25.csv,123,25,"[8.8, 14.0]","([8.80000000011958, 13.999999981780666], 1)",10,4,3.243388423856143e-14
line2d_9.4_20.9_16.csv,79,16,"[9.4, 20.9]","([9.400000003855816, 20.899999227024978], 1)",13,5,3.7573859452687564e-11
line2d_9.8_-18.1_29.csv,145,29,"[9.8, -18.1]","([9.799999999798462, -18.10000003972289], 1)",9,4,1.8269344354780263e-13
